question,answer,context
What are collateral vascular bundles?,Conjoint bundles with xylem towards the inner side and phloem towards the outer side.,"The vascular system consists of complex tissues, the phloem and the xylem.The xylem and phloem together constitute vascular bundles (Figure 6.5). In dicotyledonous stems, cambium is present between phloem and xylem. Such vascular bundles because of the presence of cambium possess the ability to form secondary xylem and phloem tissues, and hence are called open vascular bundles. In the monocotyledons, the vascular bundles have no cambium present in them. Hence, since they do not form secondary tissues they are referred to as closed. When xylem and phloem within a vascular bundle are arranged in an alternate manner along the different radii, the arrangement is called radial such as in roots. In conjoint type of vascular bundles, the xylem and phloem are jointly situated along the same radius of vascular bundles. Such vascular bundles are common in stems and leaves. The conjoint vascular bundles usually have the phloem located only on the outer side of xylem.
 6.3 Figure 6.5 Various types of vascular bundles : (a) radial (b) conjoint closed (c) conjoint open
 The transverse section of a plant material shows the following anatomical features - (a) the vascular bundles are conjoint, scattered and surrounded by a sclerenchymatous bundle sheaths. (b) phloem parenchyma is absent. What will you identify it as?
 7.
 Why are xylem and phloem called complex tissues?
 "
Name the plant I which bicollateral vascular bundles are found.,Cucurbita maxima (Kaddu).,"Chordata
 "
What are the cells included in a stele?,"The cells included in a stele are Pericycle, vascular strands and pith.","All tissues except epidermis and vascular bundles constitute the ground tissue. It consists of simple tissues such as parenchyma, collenchyma and sclerenchyma. Parenchymatous cells are usually present in cortex, pericycle, pith and medullary rays, in the primary stems and roots. In leaves, the ground tissue consists of thin-walled chloroplast containing cells and is called mesophyll.
 "
What is the function of pith cells?,Pith cells store food in the form of starch.,"Starch
 "
What is Lysogineous cavity?,"In a mature vascular bundle, some of the protoxylem vessels and the xylem parenchyma cells dissolve or separate to form a water containing cavity Lysogineous cavity.  ","The vascular system consists of complex tissues, the phloem and the xylem.The xylem and phloem together constitute vascular bundles (Figure 6.5). In dicotyledonous stems, cambium is present between phloem and xylem. Such vascular bundles because of the presence of cambium possess the ability to form secondary xylem and phloem tissues, and hence are called open vascular bundles. In the monocotyledons, the vascular bundles have no cambium present in them. Hence, since they do not form secondary tissues they are referred to as closed. When xylem and phloem within a vascular bundle are arranged in an alternate manner along the different radii, the arrangement is called radial such as in roots. In conjoint type of vascular bundles, the xylem and phloem are jointly situated along the same radius of vascular bundles. Such vascular bundles are common in stems and leaves. The conjoint vascular bundles usually have the phloem located only on the outer side of xylem.
 "
Who introduced the term cell?,Robert Hooke (in 1665) introduced the term cell.,"CELL?
 Unicellular organisms are capable of (i) independent existence and (ii) performing the essential functions of life. Anything less than a complete structure of a cell does not ensure independent living. Hence, cell is the fundamental structural and functional unit of all living organisms. Anton Von Leeuwenhoek first saw and described a live cell. Robert Brown later discovered the nucleus. The invention of the microscope and its improvement leading to the electron microscope revealed all the structural details of the cell.
 Robert Brown discovered the cell. Schleiden and Schwann formulated the cell theory. Virchow explained that cells are formed from pre-existing cells. A unicellular organism carries out its life activities within a single cell.
 "
Define totipotency.,Totipotency is the ability of living cells to form the whole organism unless and until they have become extremely specialized.,"Unicellular organisms are capable of (i) independent existence and (ii) performing the essential functions of life. Anything less than a complete structure of a cell does not ensure independent living. Hence, cell is the fundamental structural and functional unit of all living organisms. Anton Von Leeuwenhoek first saw and described a live cell. Robert Brown later discovered the nucleus. The invention of the microscope and its improvement leading to the electron microscope revealed all the structural details of the cell.
 "
Who proposed the cell theory?   ,Matthias Schleiden (1838) and Theodore Schwann (1839).,"In 1838, Matthias Schleiden, a German botanist, examined a large number of plants and observed that all plants are composed of different kinds of cells which form the tissues of the plant. At about the same time, Theodore
 "
What are plasmodesmata?,Protoplasmic or cytoplasmic bridges between adjacent plant cells in the areas of pits are called as plasmodesmata.,"Plasmodesmata
 "
Name two semi-autonomous bodies.,"(i) Chloroplast, (ii) Mitochondria.","Mitochondrion
 Cytoplasm Chloroplast Golgi apparatus
 "
What are pili?,"Fili are elongated, tubular structure made up of special protein in bacteria.","20.2.1 Structure of Contractile Proteins Each actin (thin) filament is made of two ‘F’ (filamentous) actins helically wound to each other. Each ‘F’ actin is a polymer of monomeric ‘G’ (Globular) actins. Two filaments of another protein, tropomyosin also run close to the ‘F’ actins throughout its length. A complex protein Troponin is distributed at regular intervals on the tropomyosin. In the resting state a subunit of troponin masks the active binding sites for myosin on the actin filaments (Figure 20.3a). Each myosin (thick) filament is also a polymerised protein. Many monomeric proteins called Meromyosins (Figure 20.3b) constitute one thick filament. Each meromyosin has two important parts, a globular head with a short arm and a tail, the former being called the heavy meromyosin (HMM) and the latter, the light meromyosin (LMM). The HMM component, i.e.; the head and short arm projects outwards at regular distance and angle from each other from the surface of a polymerised myosin filament and is known as cross arm. The globular head is an active ATPase enzyme and has binding sites for ATP and active sites for actin.
 "
